relation_id,head,relation,tail,context,source
REL_858,NOSE TURN LIMIT,part of,GROUND TUG,LOUD NOISE WITH GEAR RETRACTION. UNABLE TO EXTEND. SHIMMY DAMPER ROD END BROKE. GROUND TUG EXCEEDED NOSE TURN LIMIT,rebel
REL_859,TAILWIND,has part,TAIL WHEEL,LOST CONTROL AND GROUND LOOPED ON INITIAL TAKEOFF ROLL. TAIL WHEEL NOT LOCKED AND HAD QUARTERING TAILWIND.,rebel
REL_860,TAKEOFF,located in the administrative territorial entity,WINDSHIELD,ON TAKEOFF PILOT NOTICED OIL ON WINDSHIELD. RETURNED FOR LANDING. OIL FILLER CAP WAS NOT PROPERLY SEATED.,rebel
REL_860,WINDSHIELD,contains administrative territorial entity,TAKEOFF,ON TAKEOFF PILOT NOTICED OIL ON WINDSHIELD. RETURNED FOR LANDING. OIL FILLER CAP WAS NOT PROPERLY SEATED.,rebel
REL_861,BANG,subclass of,RETRACT,LOUD BANG WITH GEAR RETRACTION. NOSE PARTIALLY EXTENDED FOR LANDING. COMPRESSED NOSE STRUT JAMMED RETRACT SYSTEM.,rebel
REL_862,FUEL EXHAUSTION,has effect,DAMAGE,PILOT ELECTED TO LAND ON DIRT ROAD AFTER FUEL EXHAUSTION  . NO INJURIES OR DAMAGE.,rebel
REL_862,DAMAGE,has cause,FUEL EXHAUSTION,PILOT ELECTED TO LAND ON DIRT ROAD AFTER FUEL EXHAUSTION  . NO INJURIES OR DAMAGE.,rebel
REL_863,WINGTIP,subclass of,PROPELLER,"TOOK OFF WITH SNOW AND ICE ON WINGS. LIFTED OFF AND SETTLED HARD TO RUNWAY. DAMAGED NOSEWHEEL, PROPELLER, WINGTIP.",rebel
REL_864,AIRCRAFT,has part,ELEVATOR,AIRCRAFT NOSED INTO GROUND ON FINAL APPROACH IN GUSTY WIND CONDITIONS. SOLID ICE AROUND ELEVATOR IDLE ARM ASSEMBLY.,rebel
REL_864,ELEVATOR,part of,AIRCRAFT,AIRCRAFT NOSED INTO GROUND ON FINAL APPROACH IN GUSTY WIND CONDITIONS. SOLID ICE AROUND ELEVATOR IDLE ARM ASSEMBLY.,rebel
REL_865,TAKEOFF,instance of,MAINTENANCE,RAN OFF SIDE OF RUNWAY DURING TAKEOFF. MAINTENANCE PERSONNEL HAD PLACED RUDDER TRIM FULL LEFT.,rebel
REL_866,TAKEOFF,has part,TACKLE BOX,DURING TAKEOFF UNSECURED TACKLE BOX SLID FORWARD AND JAMMED CYCLIC. SKID MISSED PAD AND AIRCRAFT ROLLED OVER.,rebel
REL_866,TAKEOFF,has part,JAMMED CYCLIC,DURING TAKEOFF UNSECURED TACKLE BOX SLID FORWARD AND JAMMED CYCLIC. SKID MISSED PAD AND AIRCRAFT ROLLED OVER.,rebel
REL_866,TACKLE BOX,part of,TAKEOFF,DURING TAKEOFF UNSECURED TACKLE BOX SLID FORWARD AND JAMMED CYCLIC. SKID MISSED PAD AND AIRCRAFT ROLLED OVER.,rebel
REL_866,TACKLE BOX,part of,JAMMED CYCLIC,DURING TAKEOFF UNSECURED TACKLE BOX SLID FORWARD AND JAMMED CYCLIC. SKID MISSED PAD AND AIRCRAFT ROLLED OVER.,rebel
REL_866,JAMMED CYCLIC,part of,TAKEOFF,DURING TAKEOFF UNSECURED TACKLE BOX SLID FORWARD AND JAMMED CYCLIC. SKID MISSED PAD AND AIRCRAFT ROLLED OVER.,rebel
REL_866,JAMMED CYCLIC,part of,TACKLE BOX,DURING TAKEOFF UNSECURED TACKLE BOX SLID FORWARD AND JAMMED CYCLIC. SKID MISSED PAD AND AIRCRAFT ROLLED OVER.,rebel
REL_867,COLLAPSED,has cause,COLLAPSE,NOSE GEAR COLLAPSED WHILE TAXIING BACK ON THE RUNWAY AFTER LANDING. CLAIMED SOFT ASPHALT ON RUNWAY CAUSED COLLAPSE.,rebel
REL_867,COLLAPSE,has effect,COLLAPSED,NOSE GEAR COLLAPSED WHILE TAXIING BACK ON THE RUNWAY AFTER LANDING. CLAIMED SOFT ASPHALT ON RUNWAY CAUSED COLLAPSE.,rebel
REL_868,AIRCRAFT,different from,TRAIL,PILOT BUMPED TRIM WHEEL AS HE RAISED GEAR. AIRCRAFT NOSED DOWN AND STRUCK RUNWAY.,rebel
REL_868,TRAIL,different from,AIRCRAFT,PILOT BUMPED TRIM WHEEL AS HE RAISED GEAR. AIRCRAFT NOSED DOWN AND STRUCK RUNWAY.,rebel
REL_869,HSI,item operated,AIRPLANE,"OPERATOR DISPATCHED AIRPLANE WITH HSI SLAVE INOP. SHOT APPROACH OFF COURSE AND PAST AIRPORT, STRUCK TREES.",rebel
REL_870,GREEN LIGHT,followed by,ALIGNMENT PANELS,"STRUCK JETWAY WITH ENGINE WHILE FOLLOWING GREEN LIGHT AND ALIGNMENT PANELS. LIGHT FAULTY, PANELS MISALIGNED.",rebel
REL_870,ALIGNMENT PANELS,follows,GREEN LIGHT,"STRUCK JETWAY WITH ENGINE WHILE FOLLOWING GREEN LIGHT AND ALIGNMENT PANELS. LIGHT FAULTY, PANELS MISALIGNED.",rebel
REL_871,LIFTOFF,location,DESERT,ENGINES BEGAN TO BACKFIRE AND LOST POWER AFTER LIFTOFF. GEAR UP LANDING IN DESERT. SUPERCHARGERS IN HIGH POSITION.,rebel
REL_872,PILOT,has part,SHOULDER,WENT OFF SIDE OF RUNWAY ON ROLLOUT. NO DAMAGE. NOSE STRUT WAS HIGH. PILOT UNCONCERNED DUE TO GRAVEL SHOULDER.,rebel
REL_872,SHOULDER,part of,PILOT,WENT OFF SIDE OF RUNWAY ON ROLLOUT. NO DAMAGE. NOSE STRUT WAS HIGH. PILOT UNCONCERNED DUE TO GRAVEL SHOULDER.,rebel
REL_873,ROLLOUT,facet of,AIRCRAFT,APPLIED BRAKES ON ROLLOUT AND AIRCRAFT WENT OFF SIDE OF RUNWAY. LACK OF BRAKE FLUID IN RESERVOIR.,rebel
REL_874,FUEL,part of,ENGINE,"TURNED FUEL OFF ON SIMULATED APPROACH. COULD NOT MAINTAIN ALTITUDE. NO ENGINE RESTART, LANDED GEAR UP.",rebel
REL_874,ENGINE,has part,FUEL,"TURNED FUEL OFF ON SIMULATED APPROACH. COULD NOT MAINTAIN ALTITUDE. NO ENGINE RESTART, LANDED GEAR UP.",rebel
REL_875,FENCE,different from,LANDING,ENGINE QUIT AFTER LEVEL OFF. STRUCK FENCE POSTS DURING LANDING. PROBABLE VAPOR LOCK. UNAPPROVED UNLEADED FUEL USED.,rebel
REL_875,LANDING,different from,FENCE,ENGINE QUIT AFTER LEVEL OFF. STRUCK FENCE POSTS DURING LANDING. PROBABLE VAPOR LOCK. UNAPPROVED UNLEADED FUEL USED.,rebel
REL_876,2008 Summer Olympics,point in time,2008,ATTEMPTED GO AROUND AT HIGH DENSITY ALTITUDE WITH FULL FLAPS. IMPACTED GROUND OFF SIDE OF RUNWAY.,rebel
REL_876,2008 Summer Olympics,location,Beijing,ATTEMPTED GO AROUND AT HIGH DENSITY ALTITUDE WITH FULL FLAPS. IMPACTED GROUND OFF SIDE OF RUNWAY.,rebel
REL_876,2008 Summer Olympics,country,China,ATTEMPTED GO AROUND AT HIGH DENSITY ALTITUDE WITH FULL FLAPS. IMPACTED GROUND OFF SIDE OF RUNWAY.,rebel
REL_876,Beijing,country,China,ATTEMPTED GO AROUND AT HIGH DENSITY ALTITUDE WITH FULL FLAPS. IMPACTED GROUND OFF SIDE OF RUNWAY.,rebel
REL_876,China,capital,Beijing,ATTEMPTED GO AROUND AT HIGH DENSITY ALTITUDE WITH FULL FLAPS. IMPACTED GROUND OFF SIDE OF RUNWAY.,rebel
REL_877,PEDAL,part of,AIRCRAFT,PILOT DID NOT LOCK RUDDER PEDAL IN PLACE. PEDAL COLLAPSED ON ROLLOUT AND AIRCRAFT GROUND LOOPED.,rebel
REL_877,PEDAL,part of,AIRCRAFT,PILOT DID NOT LOCK RUDDER PEDAL IN PLACE. PEDAL COLLAPSED ON ROLLOUT AND AIRCRAFT GROUND LOOPED.,rebel
REL_878,CARBURETOR BOWL,instance of,FIELD,"LOST POWER DURING TAKEOFF FROM FARM STRIP. LANDED IN FIELD,FLIPPED INVERTED. WATER FOUND IN CARBURETOR BOWL.",rebel
REL_879,LIFTOFF,different from,TAKEOFF,"ENGINE QUIT AFTER LIFTOFF DUE TO WATER IN FUEL. ABORTED TAKEOFF, NOSE GEAR COLLAPSED. PILOT TRAINING INADEQUATE.",rebel
REL_879,TAKEOFF,different from,LIFTOFF,"ENGINE QUIT AFTER LIFTOFF DUE TO WATER IN FUEL. ABORTED TAKEOFF, NOSE GEAR COLLAPSED. PILOT TRAINING INADEQUATE.",rebel
REL_880,LANDED EXTREMELY HARD ON ROAD,facet of,POWER,LOST POWER ON DOWNWIND LEG. LANDED EXTREMELY HARD ON ROAD. PROBABLE INDUCTION ICING. DID NOT USE ALTERNATE AIR.,rebel
REL_881,John F. Kennedy School of Government,part of,Harvard University,"LOST POWER (.4)THE INSTRUCTOR PLT (CFI) REPORTED THAT WHILE HE WAS INSTRUCTING THE STUDENT ON TAKEOFFS & LANDING, T",rebel
REL_882,TAKEOFF,manufacturer,ENGINE,ENGINE DID NOT DEVELOP FULL POWER AFTER TAKEOFF. RETURNED AND FOUND BIRDS NEST IN INDUCTION SYSTEM.,rebel
REL_883,FUEL,part of,ENGINE,PRECAUTIONARY LANDING DUE TO ROUGH RUNNING ENGINE. REMAINING FUEL DRAINED. REFUELED AND PROCEEDED TO DESTINATION.,rebel
REL_883,ENGINE,has part,FUEL,PRECAUTIONARY LANDING DUE TO ROUGH RUNNING ENGINE. REMAINING FUEL DRAINED. REFUELED AND PROCEEDED TO DESTINATION.,rebel
REL_884,TAKEOFF,location,FIELD,"ENGINE QUIT AFTER TAKEOFF, FORCED LANDING IN FIELD. FUEL SELECTOR ON EMPTY TANK, FUEL QUANTITY GAUGE SHOWED FULL.",rebel
REL_885,TAKEOFF,instance of,WINDSHIELD,"OIL SPRAY ON WINDSHIELD, ABORTED TAKEOFF. RAN OFF END OF RUNWAY AND FLIPPED OVER. OIL FILLER CAP NOT SECURED.",rebel
REL_886,LIFTOFF,location,CANOPY,"CANOPY CAME OPEN AFTER LIFTOFF. UNSUCCESSFUL ATTEMPT TO CLOSE CANOPY, TOW RELEASE. WING STRUCK GROUND ON TURNBACK.",rebel
REL_886,LIFTOFF,location,CANOPY,"CANOPY CAME OPEN AFTER LIFTOFF. UNSUCCESSFUL ATTEMPT TO CLOSE CANOPY, TOW RELEASE. WING STRUCK GROUND ON TURNBACK.",rebel
REL_887,FUEL,has part,HYDRAULIC FLUID,"POWER LOSS ON ENGINES DUE TO WATER IN FUEL, GEAR PARTIALLY EXTENDED, LOW HYDRAULIC FLUID. AIRCRAFT SAT FOR 5 MONTHS",rebel
REL_887,HYDRAULIC FLUID,part of,FUEL,"POWER LOSS ON ENGINES DUE TO WATER IN FUEL, GEAR PARTIALLY EXTENDED, LOW HYDRAULIC FLUID. AIRCRAFT SAT FOR 5 MONTHS",rebel
REL_888,HIT WIRES,has cause,CARB ICE,THE AIRCRAFT HIT WIRES DURING AN EMERGENCY LANDING. SUSPECT THE ENGINE QUIT DUE TO CARB ICE. STARTER INOPERATIVE.,rebel
REL_888,CARB ICE,has effect,HIT WIRES,THE AIRCRAFT HIT WIRES DURING AN EMERGENCY LANDING. SUSPECT THE ENGINE QUIT DUE TO CARB ICE. STARTER INOPERATIVE.,rebel
REL_889,TAKEOFF,operator,SPOILERS,"SPOILERS INADVERTENTLY DEPLOYED AFTER TAKEOFF, WOULD NOT RETRACT. CUT AWAY, LANDED ON RACETRACK, WING HIT A FENCE.",rebel
REL_890,GEAR COLLAPSED ON LANDING,has cause,ALTERNATOR SWITCH,GEAR COLLAPSED ON LANDING. PILOT UNSURE HE ACTIVATED ALTERNATOR SWITCH AND DID NOT VISUALLY CHECK GEAR POSITION.,rebel
REL_890,ALTERNator SWITCH,has effect,GEAR COLLAPSED ON LANDING,GEAR COLLAPSED ON LANDING. PILOT UNSURE HE ACTIVATED ALTERNATOR SWITCH AND DID NOT VISUALLY CHECK GEAR POSITION.,rebel
REL_891,AEROBATICS,uses,ENGINE,ENGINE POWER FAILURE WHILE DOING AEROBATICS. LANDED IN FIELD. PILOT DID NOT VISUALLY INSPECT FUEL TANKS.,rebel
REL_892,TAKEOFF,has cause,GASCOLATOR DRAIN,"LOST POWER DURING TAKEOFF, ABORTED AND RAN OFF END OF RUNWAY. NO DAMAGE. GASCOLATOR DRAIN WAS DRAINING.",rebel
REL_892,GASCOLATOR DRAIN,has effect,TAKEOFF,"LOST POWER DURING TAKEOFF, ABORTED AND RAN OFF END OF RUNWAY. NO DAMAGE. GASCOLATOR DRAIN WAS DRAINING.",rebel
REL_893,LANDING IN THE DARK,facet of,EMERGENCY,STRUCK TREES AND GROUND DURING EMERGENCY LANDING IN THE DARK. OIL DIPSTICK FOUND IN REAR OF ENGINE COMPARTMENT.,rebel
REL_894,WATER FOUND IN FUEL,facet of,EMERGENCY,PARTIAL POWER FAILURE AT CRUISE. NO DAMAGE DURING EMERGENCY LANDING. WATER FOUND IN FUEL.,rebel
REL_895,NOSE BAGGAGE,part of,TAKEOFF,"ABORTED TAKEOFF WHEN NOSE BAGGAGE DOOR OPENED. RAN OFF RUNWAY END, GEAR COLLAPSED, FIRE ERUPTED. DOOR CHANNEL BENT.",rebel
REL_895,TAKEOFF,has part,NOSE BAGGAGE,"ABORTED TAKEOFF WHEN NOSE BAGGAGE DOOR OPENED. RAN OFF RUNWAY END, GEAR COLLAPSED, FIRE ERUPTED. DOOR CHANNEL BENT.",rebel
REL_895,TAKEOFF,has part,DOOR CHANNEL,"ABORTED TAKEOFF WHEN NOSE BAGGAGE DOOR OPENED. RAN OFF RUNWAY END, GEAR COLLAPSED, FIRE ERUPTED. DOOR CHANNEL BENT.",rebel
REL_895,DOOR CHANNEL,part of,TAKEOFF,"ABORTED TAKEOFF WHEN NOSE BAGGAGE DOOR OPENED. RAN OFF RUNWAY END, GEAR COLLAPSED, FIRE ERUPTED. DOOR CHANNEL BENT.",rebel
REL_896,TOUCHED,different from,BOUNCED,TOUCHED DOWN LONG AND BOUNCED. ATTEMPTED DOWNWIND GO AROUND WITH FULL FLAPS. STRUCK TREE 3 MILES FROM AIRPORT.,rebel
REL_896,BOUNCED,different from,TOUCHED,TOUCHED DOWN LONG AND BOUNCED. ATTEMPTED DOWNWIND GO AROUND WITH FULL FLAPS. STRUCK TREE 3 MILES FROM AIRPORT.,rebel
REL_897,TANK,has part,FEATHER PROPELLER,LANDED GEAR UP ON BRUSH COVERED TERRAIN AFTER RIGHT ENGINE QUIT DUE TO EMPTY FUEL TANK.FAILED TO FEATHER PROPELLER.,rebel
REL_897,FEATHER PROPELLER,part of,TANK,LANDED GEAR UP ON BRUSH COVERED TERRAIN AFTER RIGHT ENGINE QUIT DUE TO EMPTY FUEL TANK.FAILED TO FEATHER PROPELLER.,rebel
REL_898,PIC,subclass of,OWNER,IMPROPER GEAR EXTENSION PROCEDURE AND NOSE GEAR COLLAPSED ON LANDING. OWNER DID NOT ADEQUATELY BRIEF PIC.,rebel
REL_899,AIRCRAFT,has part,RIGHT GEAR,"BRAKE FAILED DURING ROLLOUT. AIRCRAFT STRUCK FENCE, RIGHT GEAR COLLAPSED. BRAKE LININGS WORN OUT, HYDRAULIC LEAK.",rebel
REL_899,RIGHT GEAR,part of,AIRCRAFT,"BRAKE FAILED DURING ROLLOUT. AIRCRAFT STRUCK FENCE, RIGHT GEAR COLLAPSED. BRAKE LININGS WORN OUT, HYDRAULIC LEAK.",rebel
REL_900,TAXIWAY,has part,INADVERTENTLY BUMPED SWITCH TO OFF,ROLLED OFF SIDE OF TAXIWAY DUE TO LACK OF NOSE WHEEL STEERING. PILOT HAD INADVERTENTLY BUMPED SWITCH TO OFF.,rebel
REL_900,INADVERTENTLY BUMPED SWITCH TO OFF,part of,TAXIWAY,ROLLED OFF SIDE OF TAXIWAY DUE TO LACK OF NOSE WHEEL STEERING. PILOT HAD INADVERTENTLY BUMPED SWITCH TO OFF.,rebel
REL_901,NOSE GEAR SAFETY PIN,location,AIRPORT,RETURNED TO AIRPORT DUE TO GEAR PROBLEM. NOSE GEAR SAFETY PIN OVERLOOKED DURING PREFLIGHT.,rebel
REL_902,FUEL LINES,subclass of,ENGINE,AFTER SWITCHING TANKS ENGINE QUIT. COLLIDED WITH DITCH ON LANDING. PROBABLY AIR IN FUEL LINES.,rebel
REL_903,TAKEOFF,subclass of,AUTO PILOT,"INADVERTENTLY LEFT AUTO PILOT ON DURING TAKEOFF. UNABLE TO ROTATE, ABORTED TOO LATE, RAN OFF END OF RUNWAY.",rebel
REL_904,TAKEOFF,different from,OTHER TANK,"OUT OF FUEL ON TAKEOFF, RESTARTED ON OTHER TANK BUT ABORTED. LANDED, SWERVED OFF RUNWAY SIDE AND NOSED OVER.",rebel
REL_904,OTHER TANK,different from,TAKEOFF,"OUT OF FUEL ON TAKEOFF, RESTARTED ON OTHER TANK BUT ABORTED. LANDED, SWERVED OFF RUNWAY SIDE AND NOSED OVER.",rebel
REL_905,PILOT,has part,BAGGAGE,PILOT DISTRACTED BY SHIFTING BAGGAGE FORGOT TO UNLOCK BRAKES FOR LANDING. RAN THROUGH DITCH OFF SIDE OF RUNWAY.,rebel
REL_905,BAGGAGE,part of,PILOT,PILOT DISTRACTED BY SHIFTING BAGGAGE FORGOT TO UNLOCK BRAKES FOR LANDING. RAN THROUGH DITCH OFF SIDE OF RUNWAY.,rebel
REL_906,LEFT ENGINE,product or material produced,OIL,PRECAUTIONARY LANDING AFTER NOTING OIL COMING FROM LEFT ENGINE. OIL CAP NOT PROPERLY SECURED.,rebel
REL_907,TAKEOFF,instance of,GLIDING,ENGINE QUIT AFTER TAKEOFF. LANDED SHORT GLIDING BACK TO RUNWAY. GEAR TORN OFF. FUEL BOWL FULL OF WATER.,rebel
REL_908,LANDING,has cause,EMERGENCY,STRUCK TREES DURING NIGHT EMERGENCY LANDING AFTER ENGINE QUIT. WATER IN FUEL TANKS AND LINES.,rebel
REL_908,EMERGENCY,has effect,LANDing,STRUCK TREES DURING NIGHT EMERGENCY LANDING AFTER ENGINE QUIT. WATER IN FUEL TANKS AND LINES.,rebel
REL_909,ENGINE FIRE,location,AIRPLANE,OVER PRIMING DURING STARTING PROCEDURES ON A HOT DAY RESULTED IN AN ENGINE FIRE WHICH CONSUMED THE AIRPLANE.,rebel
REL_910,WING,subclass of,AIRCRAFT,DURING ROLLOUT A GUST OF WIND PICKED UP WING AND AIRCRAFT GROUND LOOPED. STEERING SPRING HAD TEMPORARY REPAIR.,rebel
REL_911,GEAR,product or material produced,TAKEOFF ROLL,GEAR RETRACTED ON TAKEOFF ROLL. SELECTOR HAD BEEN INADVERTENTLY PLACED IN UP POSITION BY PILOT PRIOR TO FLIGHT.,rebel
REL_911,TAKEOFF ROLL,manufacturer,GEAR,GEAR RETRACTED ON TAKEOFF ROLL. SELECTOR HAD BEEN INADVERTENTLY PLACED IN UP POSITION BY PILOT PRIOR TO FLIGHT.,rebel
REL_912,CANOPY LATCH,instance of,FLIGHT,CANOPY LATCH CAME LOOSE AND CANOPY BLEW OFF IN FLIGHT. DAMAGE TO STABILIZER BUT SAFE LANDING.,rebel
REL_913,TAKEOFF,has part,CONTROL LOCK,BEGAN TAKEOFF WITH CONTROL LOCK IN PLACE. CONTINUED WHILE TRYING TO REMOVE LOCK. LIFTED OFF AND CRASHED ONTO RUNWAY,rebel
REL_913,CONTROL LOCK,part of,TAKEOFF,BEGAN TAKEOFF WITH CONTROL LOCK IN PLACE. CONTINUED WHILE TRYING TO REMOVE LOCK. LIFTED OFF AND CRASHED ONTO RUNWAY,rebel
REL_914,STICK BOOT,part of,ELEVATOR CABLE,ELEVATOR CONTROL JAMMED SHEN HARNESS CAUGHT ON ELEVATOR CABLE. STICK BOOT NOT FASTENED TO FLOOR. LANDED IN A FIELD.,rebel
REL_915,FUEL STARVATION,has part,FUEL CAP VENTS,"MUD NESTS BLOCKED FUEL CAP VENTS, FUEL STARVATION. STALLED ON TURN TO FIELD 4 MILES WEST OF GREENBRIER VALLEY ARPT.",rebel
REL_916,COCKPIT,part of,AIRPORT,STRONG FUEL SMELL IN COCKPIT AT CRUISE. VECTORED TO AIRPORT. FUEL PRIMER UNLOCKED.,rebel
REL_916,AIRPORT,has part,COCKPIT,STRONG FUEL SMELL IN COCKPIT AT CRUISE. VECTORED TO AIRPORT. FUEL PRIMER UNLOCKED.,rebel
REL_917,WATER TAXI,facet of,FLOATS,OVERTURNED DURING WATER TAXI WITH FLOATS PARTIALLY SUBMERGED. NUMEROUS LEAKS FOUND IN BOTH FLOATS.,rebel
REL_918,TAKEOFF,has part,CARBURETOR HEAT,LANDED WITHOUT DAMAGE AFTER ATTEMPTING TAKEOFF WITH FLAPS DOWN AND CARBURETOR HEAT ON. SOLO STUDENT.,rebel
REL_918,CARBURETOR HEAT,part of,TAKEOFF,LANDED WITHOUT DAMAGE AFTER ATTEMPTING TAKEOFF WITH FLAPS DOWN AND CARBURETOR HEAT ON. SOLO STUDENT.,rebel
REL_919,HIT NOSE FIRST,followed by,BLADES HIT GROUND,"THROTTLE CABLE BECAME LOOSE. AUTOROTATED, HIT NOSE FIRST, BLADES HIT GROUND. NO PILOT OR MEDICAL CERTIFICATE.",rebel
REL_919,BLADES HIT GROUND,follows,HIT NOSE FIRST,"THROTTLE CABLE BECAME LOOSE. AUTOROTATED, HIT NOSE FIRST, BLADES HIT GROUND. NO PILOT OR MEDICAL CERTIFICATE.",rebel
REL_920,TAKEOFF,instance of,FENCE,ELEVATOR WOULD NOT MOVE ON TAKEOFF. RAN THROUGH FENCE AND HIT DIRT PILE. NON STANDARD CONTROL LOCK OVERLOOKED.,rebel
REL_921,LOSS OF DIRECTIONAL CONTROL,has effect,FLIGHT,NOSED OVER AFTER LOSS OF DIRECTIONAL CONTROL ON LANDING. HYDRAULIC BRAKE HAD BEEN APPLIED IN FLIGHT.,rebel
REL_921,FLIGHT,has cause,LOSS OF DIRECTIONAL Control,NOSED OVER AFTER LOSS OF DIRECTIONAL CONTROL ON LANDING. HYDRAULIC BRAKE HAD BEEN APPLIED IN FLIGHT.,rebel
REL_922,LANDED IN SWAMP,product or material produced,NO OIL,ENGINE LOST OIL PRESSURE AND QUIT.  LANDED IN SWAMP.  NO MALFUNCTIONS FOUND.  INDICATES NO OIL PRIOR TO FLIGHT.,rebel
REL_923,BOOST PUMP,product or material produced,ENGINE,UNABLE TO RESTART ENGINE AFTER RUNNING A TANK DRY. FLIPPED OVER DURING DOWNWIND LANDING. FAILED TO USE BOOST PUMP.,rebel
REL_924,WING,has part,VAPOR,LANDED ON ROAD AFTER NOTING RAPID DROP IN FUEL QUANTITY AND VAPOR FROM WING. FUEL CAP WAS COCKED ALLOWING SIPHONING,rebel
REL_925,TAKEOFF,instance of,CHIP,CHIP DETECTORS CAME ON AFTER TAKEOFF. AUTOROTATIVE HARD LANDING. MAINTENANCE HAD DISCONNECTED TORQUE SENSORS.,rebel
REL_926,2008 Summer Olympics,point in time,2008,LANDED ON REMAINING RUNWAY WITH GEAR UP AFTER OIL COVERED WINDSHIELD. OIL FILLER CAP WAS NOT INSTALLED PROPERLY.,rebel
REL_926,2008 Summer Olympics,location,Beijing,LANDED ON REMAINING RUNWAY WITH GEAR UP AFTER OIL COVERED WINDSHIELD. OIL FILLER CAP WAS NOT INSTALLED PROPERLY.,rebel
REL_926,2008 Summer Olympics,country,China,LANDED ON REMAINING RUNWAY WITH GEAR UP AFTER OIL COVERED WINDSHIELD. OIL FILLER CAP WAS NOT INSTALLED PROPERLY.,rebel
REL_926,Beijing,country,China,LANDED ON REMAINING RUNWAY WITH GEAR UP AFTER OIL COVERED WINDSHIELD. OIL FILLER CAP WAS NOT INSTALLED PROPERLY.,rebel
REL_926,China,capital,Beijing,LANDED ON REMAINING RUNWAY WITH GEAR UP AFTER OIL COVERED WINDSHIELD. OIL FILLER CAP WAS NOT INSTALLED PROPERLY.,rebel
REL_928,CARGO,product or material produced,HELICOPTER,IMPROPERLY SECURED CARGO DEPARTED THE HELICOPTER FROM AN OPEN CARGO DOOR STRIKING TAIL AND MAIN ROTORS.,rebel
REL_928,CARGO,product or material produced,HELICOPTER,IMPROPERLY SECURED CARGO DEPARTED THE HELICOPTER FROM AN OPEN CARGO DOOR STRIKING TAIL AND MAIN ROTORS.,rebel
REL_929,TAKEOFF,connects with,GATE,ABORTED TAKEOFF WHEN CAPTAINS WINDOW CAME AJAR. AT GATE MAINTENANCE PERFORMED REJECTED TAKEOFF INSPECTION.,rebel
REL_929,TAKEOFF,connects with,GATE,ABORTED TAKEOFF WHEN CAPTAINS WINDOW CAME AJAR. AT GATE MAINTENANCE PERFORMED REJECTED TAKEOFF INSPECTION.,rebel
REL_929,GATE,connects with,TAKEOFF,ABORTED TAKEOFF WHEN CAPTAINS WINDOW CAME AJAR. AT GATE MAINTENANCE PERFORMED REJECTED TAKEOFF INSPECTION.,rebel
REL_929,GATE,connects with,TAKEOFF,ABORTED TAKEOFF WHEN CAPTAINS WINDOW CAME AJAR. AT GATE MAINTENANCE PERFORMED REJECTED TAKEOFF INSPECTION.,rebel
REL_930,TAKEOFF,mouth of the watercourse,LAKE,OVERRUN SHORT GRAVEL RUNWAY ON THE TAKEOFF RUN. NOSED OVER IN A LAKE. PILOT FAILED TO USE THROTTLE FRICTION LOCK.,rebel
REL_930,LAKE,tributary,TAKEOFF,OVERRUN SHORT GRAVEL RUNWAY ON THE TAKEOFF RUN. NOSED OVER IN A LAKE. PILOT FAILED TO USE THROTTLE FRICTION LOCK.,rebel
REL_931,TOUCHED DOWN SHORT OF RUNWAY IN FOG,part of,ILS APROACH,TOUCHED DOWN SHORT OF RUNWAY IN FOG AFTER ILS APROACH WITHOUT OPERATIVE GLIDESLOPE.,rebel
REL_931,ILS APROACH,has part,TOUCHED DOWN SHORT OF RUNWAY IN FOG,TOUCHED DOWN SHORT OF RUNWAY IN FOG AFTER ILS APROACH WITHOUT OPERATIVE GLIDESLOPE.,rebel
REL_932,TAKEOFF ROLL,instance of,GEAR HANDLE,GEAR COLLAPSED AT 60 MPH ON TAKEOFF ROLL. NO MALFUNCTION FOUND IN RETRACTION SYSTEM. POSSIBLE GEAR HANDLE UNLOCKED.,rebel
REL_933,AIRCRAFT WAS TAXIED INTO AN OPEN TRENCH DAMAGING NOSE GEAR AND FIREWALL,has part,TRENCH DAMAGING NOSE GEAR AND FIREWALL,AIRCRAFT WAS TAXIED INTO AN OPEN TRENCH DAMAGING NOSE GEAR AND FIREWALL.,rebel
REL_933,TRENCH DAMAGING NOSE GEAR AND FIREWALL,part of,AIRCRAFT WAS TAXIED INTO AN OPEN TRENCH DAMAGING NOSE GEAR AND FIREWALL,AIRCRAFT WAS TAXIED INTO AN OPEN TRENCH DAMAGING NOSE GEAR AND FIREWALL.,rebel
REL_934,FLAP RETRACTION,part of,STOL TAKEOFF,"PITCHED NOSE DOWN AFTER FLAP RETRACTION DURING STOL TAKEOFF. BOUNCED, POWER REDUCED STRUCK GROUND. CONTROL LOCK ON.",rebel
REL_934,STOL TAKEOFF,has part,FLAP RETRACTION,"PITCHED NOSE DOWN AFTER FLAP RETRACTION DURING STOL TAKEOFF. BOUNCED, POWER REDUCED STRUCK GROUND. CONTROL LOCK ON.",rebel
REL_935,FUEL EXHAUSTION,has cause,FUEL,IMPACTED IN BACKYARDS OF RESIDENCES AFTER FUEL EXHAUSTION. FUEL GAUGES COMPLETELY UNRELIABLE. ANNUAL EXPIRED IN 84.,rebel
