entity_id,record_id,entity_text,entity_type,source
ENT_19860128014289I_0,19860128014289I,RETURNED,PERSON,spacy_ner
ENT_19860327018859I_0,19860327018859I,COWLING,PERSON,spacy_ner
ENT_19860606022209A_0,19860606022209A,UPSLOPING,ORG,spacy_ner
ENT_19860606022209A_0,19860606022209A,BOUNCED,ORG,spacy_ner
ENT_19860606022209A_0,19860606022209A,DRIFTED,ORG,spacy_ner
ENT_19860606022209A_0,19860606022209A,ON GRASS,GPE,spacy_ner
ENT_19860606022209A_0,19860606022209A,HIT TREES,ORG,spacy_ner
ENT_19860712032489A_0,19860712032489A,DIRT ROAD,PERSON,spacy_ner
ENT_19860712032489A_0,19860712032489A,DENSITY,ORG,spacy_ner
ENT_19860529020239A_0,19860529020239A,ON TAKEOFF ROLL,ORG,spacy_ner
ENT_19860529020239A_0,19860529020239A,CANOPY,ORG,spacy_ner
ENT_19860529020239A_0,19860529020239A,RUNWAY,ORG,spacy_ner
ENT_19860529020239A_0,19860529020239A,CANOPY,ORG,spacy_ner
ENT_19860529020239A_0,19860529020239A,IMPROPERLY LATCHED,ORG,spacy_ner
ENT_19860804037289A_0,19860804037289A,HELICOPTER IMPACTED,PERSON,spacy_ner
ENT_19860614024459A_0,19860614024459A,STRUCK WIRES AND TREES WHEN AIRCRAFT,ORG,spacy_ner
ENT_19860614024459A_0,19860614024459A,CLIMB,GPE,spacy_ner
ENT_19860614024459A_0,19860614024459A,DENSITY,ORG,spacy_ner
ENT_19860518017969A_0,19860518017969A,CLIMB,GPE,spacy_ner
ENT_19860518017969A_0,19860518017969A,FLAP,ORG,spacy_ner
ENT_19860518017969A_0,19860518017969A,DENSITY,ORG,spacy_ner
ENT_19860518017969A_0,19860518017969A,SEAPLANE,PERSON,spacy_ner
ENT_19860706034879A_0,19860706034879A,THE AIRCRAFT FLIPPED,ORG,spacy_ner
ENT_19860706034879A_0,19860706034879A,TANKS,GPE,spacy_ner
ENT_19860522019639A_0,19860522019639A,NOSE,ORG,spacy_ner
ENT_19860522019639A_0,19860522019639A,RUNWAY,ORG,spacy_ner
ENT_19860522019639A_0,19860522019639A,IMPACTED,ORG,spacy_ner
ENT_19860623038319I_0,19860623038319I,ON AN EMPTY,ORG,spacy_ner
ENT_19860803085219A_0,19860803085219A,THE AIRCRAFT HIT TREES ON LANDING,ORG,spacy_ner
ENT_19860705039519A_0,19860705039519A,THE AIRCRAFT LANDED HARD,ORG,spacy_ner
ENT_19860530030499A_0,19860530030499A,OVERHEAT,ORG,spacy_ner
ENT_19860725035229A_0,19860725035229A,DENSITY,ORG,spacy_ner
ENT_19860620043809I_0,19860620043809I,CANOPY,ORG,spacy_ner
ENT_19860620043809I_0,19860620043809I,CANOPY,ORG,spacy_ner
ENT_19860622033729I_0,19860622033729I,ON TAKEOFF ROLL AIRCRAFT,ORG,spacy_ner
ENT_19860622033729I_0,19860622033729I,RUNWAY,ORG,spacy_ner
ENT_19860622033729I_0,19860622033729I,SEAT,ORG,spacy_ner
ENT_19860622033729I_0,19860622033729I,SLID,PERSON,spacy_ner
ENT_19860622033729I_0,19860622033729I,SEAT,ORG,spacy_ner
ENT_19860511016799A_0,19860511016799A,PRIMED,ORG,spacy_ner
ENT_19860511016799A_0,19860511016799A,REPAIR.CFI,PERSON,spacy_ner
ENT_19860618026709A_0,19860618026709A,SETTLE,ORG,spacy_ner
ENT_19860618026709A_0,19860618026709A,PILOT DUMPED LOAD,ORG,spacy_ner
ENT_19860523030059I_0,19860523030059I,RUNWAY,ORG,spacy_ner
ENT_19860528035959I_0,19860528035959I,GEAR PARTIALLY,ORG,spacy_ner
ENT_19860528035959I_0,19860528035959I,GEAR,ORG,spacy_ner
ENT_19860522033769I_0,19860522033769I,NOSE GEAR,ORG,spacy_ner
ENT_19860708034029A_0,19860708034029A,TOUCHDOWN,GPE,spacy_ner
ENT_19860809038399A_0,19860809038399A,BLUFF,FAC,spacy_ner
ENT_19860620040099I_0,19860620040099I,ON A HIGHWAY,ORG,spacy_ner
ENT_19860618030849A_0,19860618030849A,COLLAPSED,ORG,spacy_ner
ENT_19860618030849A_0,19860618030849A,TOUCHDOWN,GPE,spacy_ner
ENT_19860524019599A_0,19860524019599A,STRUCK POST DURING,ORG,spacy_ner
ENT_19860610027169A_0,19860610027169A,IMPACTED,ORG,spacy_ner
ENT_19860610027169A_0,19860610027169A,TIE,ORG,spacy_ner
ENT_19860703032259A_0,19860703032259A,TOPOFF,PRODUCT,spacy_ner
ENT_19860603021539A_0,19860603021539A,RUNWAY,ORG,spacy_ner
ENT_19860720058829I_0,19860720058829I,UNFORECAST,ORG,spacy_ner
ENT_19860720058829I_0,19860720058829I,IFR CERTIFIED.NO STATIC OR,ORG,spacy_ner
ENT_19860720058829I_0,19860720058829I,ALTIMETER,ORG,spacy_ner
ENT_19860702029819A_0,19860702029819A,THE AIRCRAFT FLEW,ORG,spacy_ner
ENT_19860525019479A_0,19860525019479A,CLIMB,GPE,spacy_ner
ENT_19860512017019A_0,19860512017019A,FUEL,GPE,spacy_ner
ENT_19860512017019A_0,19860512017019A,TANKS,GPE,spacy_ner
ENT_19860512017019A_0,19860512017019A,CLEARING,ORG,spacy_ner
ENT_19860718034199A_0,19860718034199A,AIRCRAFT CRASHED OFF,ORG,spacy_ner
ENT_19860718034199A_0,19860718034199A,RUNWAY,ORG,spacy_ner
ENT_19860625027879A_0,19860625027879A,THE STUDENT INADVERTENTLY RAISED,ORG,spacy_ner
ENT_19860625027879A_0,19860625027879A,THE AIRCRAFT BOUNCED,ORG,spacy_ner
ENT_19860625027879A_0,19860625027879A,DEPARTED,ORG,spacy_ner
ENT_19860625027879A_0,19860625027879A,RUNWAY,ORG,spacy_ner
ENT_19860517084049A_0,19860517084049A,THE TOWPLANE STRUCK TREES,ORG,spacy_ner
ENT_19860517084049A_0,19860517084049A,CLIMBOUT,ORG,spacy_ner
ENT_19860619026849A_0,19860619026849A,ONE,CARDINAL,spacy_ner
ENT_19860713032229A_0,19860713032229A,STRUCK A TREE ON,ORG,spacy_ner
ENT_19860713032229A_0,19860713032229A,RELIED,PERSON,spacy_ner
ENT_19860728036519A_0,19860728036519A,GLIDER MADE A HARD FORCED LANDING,ORG,spacy_ner
ENT_19860724049059I_0,19860724049059I,GEAR,ORG,spacy_ner
ENT_19860724049059I_0,19860724049059I,ON TAKEOFF ROLL,ORG,spacy_ner
ENT_19861125085459I_0,19861125085459I,GEAR,ORG,spacy_ner
ENT_19861024055429A_0,19861024055429A,ICING,ORG,spacy_ner
ENT_19861006062359I_0,19861006062359I,AIRCRAFT DEPARTED TAXIWAY,ORG,spacy_ner
ENT_19860906061149I_0,19860906061149I,GEAR,ORG,spacy_ner
ENT_19860906061149I_0,19860906061149I,ON ROLLOUT,ORG,spacy_ner
ENT_19860925060429I_0,19860925060429I,55,CARDINAL,spacy_ner
ENT_19861012048639I_0,19861012048639I,ENGINES,ORG,spacy_ner
ENT_19860909055929I_0,19860909055929I,RAN ONTO SHORELINE,ORG,spacy_ner
ENT_19861125077099I_0,19861125077099I,TURBOCHARGER THROWING A LITTLE OIL,ORG,spacy_ner
ENT_19860923078739I_0,19860923078739I,ON TAKEOFF ROLL,ORG,spacy_ner
ENT_19860923078739I_0,19860923078739I,RAN,ORG,spacy_ner
ENT_19860923078739I_0,19860923078739I,RUNWAY,ORG,spacy_ner
ENT_19860811038649A_0,19860811038649A,DOWNDRAFT,ORG,spacy_ner
ENT_19861130071509I_0,19861130071509I,BAGGAGE,PERSON,spacy_ner
ENT_19861130075249I_0,19861130075249I,ON HIGHWAY,ORG,spacy_ner
ENT_19861114070459I_0,19861114070459I,MISTAKE,ORG,spacy_ner
ENT_19860905044809A_0,19860905044809A,FUEL,PRODUCT,spacy_ner
ENT_19860905044809A_0,19860905044809A,INVESTIGATE IMBALANCE,PERSON,spacy_ner
ENT_19860910086059A_0,19860910086059A,ICING,ORG,spacy_ner
ENT_19861014048719A_0,19861014048719A,DITCHED,GPE,spacy_ner
ENT_19861014048719A_0,19861014048719A,OCEAN,GPE,spacy_ner
ENT_19861114075329I_0,19861114075329I,ATC COMMUNICATION,ORG,spacy_ner
ENT_19860824086549A_0,19860824086549A,GLIDER LANDED HARD,ORG,spacy_ner
ENT_19860824086549A_0,19860824086549A,TOWED,ORG,spacy_ner
ENT_19860916045319A_0,19860916045319A,THE AIRCRAFT HIT TREES DURING LANDING,ORG,spacy_ner
ENT_19860916045319A_0,19860916045319A,FUEL ON BOARD,ORG,spacy_ner
ENT_19860912051699I_0,19860912051699I,RUNWAY,ORG,spacy_ner
ENT_19861005052929I_0,19861005052929I,START,ORG,spacy_ner
ENT_19861005052929I_0,19861005052929I,EVACUATED AIRCRAFT,ORG,spacy_ner
ENT_19861028055479A_0,19861028055479A,THE AIRCRAFT,ORG,spacy_ner
ENT_19861110054579A_0,19861110054579A,THE PILOT REPORTED ELECTRICAL,ORG,spacy_ner
ENT_19861110054579A_0,19861110054579A,THE AIRCRAFT GEAR,ORG,spacy_ner
ENT_19870113001319A_0,19870113001319A,THE AIRCRAFT STRUCK WIRES ON LANDING,ORG,spacy_ner
ENT_19861205085359I_0,19861205085359I,FUEL TANKS VENTED,PERSON,spacy_ner
ENT_19870127015129I_0,19870127015129I,GEAR,ORG,spacy_ner
ENT_19870127015129I_0,19870127015129I,ON TAKEOFF ROLL,ORG,spacy_ner
ENT_19870301023169I_0,19870301023169I,GEAR,ORG,spacy_ner
ENT_19870301023169I_0,19870301023169I,ON ROLLOUT,ORG,spacy_ner
ENT_19870301025749I_0,19870301025749I,ON TAKEOFF ROLL,ORG,spacy_ner
ENT_19870319012959I_0,19870319012959I,NOSE GEAR,ORG,spacy_ner
ENT_19870323028939I_0,19870323028939I,ATC LIGHT SIGNALS,ORG,spacy_ner
ENT_19870323028939I_0,19870323028939I,CIRCUIT BREAKER,PERSON,spacy_ner
ENT_19870405024579I_0,19870405024579I,FUEL WAS EXHAUSTED EN ROUTE,ORG,spacy_ner
ENT_19870405024579I_0,19870405024579I,CAP,ORG,spacy_ner
ENT_19870126000969A_0,19870126000969A,ENGINES,ORG,spacy_ner
ENT_19870126000969A_0,19870126000969A,FUEL TANKS,PERSON,spacy_ner
ENT_19870126000969A_0,19870126000969A,THE PILOT WAS AWARE,ORG,spacy_ner
ENT_19870126000969A_0,19870126000969A,AIRCRAFT WAS DITCHED IN,ORG,spacy_ner
ENT_19870126000969A_0,19870126000969A,OCEAN,GPE,spacy_ner
ENT_19861208079099I_0,19861208079099I,CLIMBOUT,ORG,spacy_ner
ENT_19861208079099I_0,19861208079099I,JUMP,ORG,spacy_ner
ENT_19870325029379I_0,19870325029379I,ABORTED,ORG,spacy_ner
ENT_19870328007599A_0,19870328007599A,RETRACTED FLAPS,PERSON,spacy_ner
ENT_19870328007599A_0,19870328007599A,60,CARDINAL,spacy_ner
ENT_19870218037569A_0,19870218037569A,ON FUEL,ORG,spacy_ner
ENT_19870218037569A_0,19870218037569A,DEPARTED RUNWAY,PERSON,spacy_ner
ENT_19870314005989A_0,19870314005989A,RUNWAY,ORG,spacy_ner
ENT_19870331007889A_0,19870331007889A,GEAR,ORG,spacy_ner
ENT_19870226003479A_0,19870226003479A,THE STUDENT INADVERTENTLY LOWERED,ORG,spacy_ner
ENT_19870309039779I_0,19870309039779I,BRAKE,GPE,spacy_ner
ENT_19870211003519A_0,19870211003519A,ONE,CARDINAL,spacy_ner
ENT_19870211003519A_0,19870211003519A,DETACHED,PERSON,spacy_ner
ENT_19870410009159A_0,19870410009159A,THE AIRCRAFT GROUND,ORG,spacy_ner
ENT_19870410009159A_0,19870410009159A,SEAT,ORG,spacy_ner
ENT_19870410009159A_0,19870410009159A,AFT,ORG,spacy_ner
ENT_19870321007189A_0,19870321007189A,THE AIRCRAFT HIT TREES ON LANDING,ORG,spacy_ner
ENT_19870321007189A_0,19870321007189A,DEBRIS,GPE,spacy_ner
ENT_19870411033269I_0,19870411033269I,RUNWAY,ORG,spacy_ner
ENT_19870305005389A_0,19870305005389A,SUSPECTS INADEQUATE PREHEATING,PERSON,spacy_ner
ENT_19870105000159I_0,19870105000159I,CAP LOOSE,ORG,spacy_ner
ENT_19870311079039A_0,19870311079039A,RUNWAY ON LANDING,ORG,spacy_ner
ENT_19870408025949I_0,19870408025949I,IMPROPERLY LATCHED,ORG,spacy_ner
ENT_19870125046099A_0,19870125046099A,FUEL EXHAUSTION ON LANDING APPROACH,ORG,spacy_ner
ENT_19870125046099A_0,19870125046099A,ADEQUATELY PREFLIGHT AIRCRAFT,ORG,spacy_ner
ENT_19870107035099A_0,19870107035099A,THE AIRCRAFT STRUCK WIRES,ORG,spacy_ner
ENT_19870217011229I_0,19870217011229I,COPILOT,ORG,spacy_ner
ENT_19861205064889A_0,19861205064889A,ENGINES,ORG,spacy_ner
ENT_19870318015069I_0,19870318015069I,DEPARTED RUNWAY,ORG,spacy_ner
ENT_19870318015069I_0,19870318015069I,PREFLIGHT,ORG,spacy_ner
ENT_19861230085019I_0,19861230085019I,GEAR,ORG,spacy_ner
ENT_19870104013319I_0,19870104013319I,IMPROPER,ORG,spacy_ner
ENT_19870224017669I_0,19870224017669I,RADIOS BECAME,PERSON,spacy_ner
ENT_19870224017669I_0,19870224017669I,DEPARTURE CITY,GPE,spacy_ner
ENT_19870401035709I_0,19870401035709I,THE AIRCRAFT REQUIRED SPECIAL,ORG,spacy_ner
ENT_19870401039749I_0,19870401039749I,PROPELLER,ORG,spacy_ner
ENT_19870401039749I_0,19870401039749I,PILOT DITCHED AIRCRAFT,ORG,spacy_ner
ENT_19870401039749I_0,19870401039749I,OCEAN,GPE,spacy_ner
ENT_19870530029409I_0,19870530029409I,BREATHER,PERSON,spacy_ner
ENT_19870501033379I_0,19870501033379I,GEAR,ORG,spacy_ner
ENT_19870526038729A_0,19870526038729A,RAN OFF END,ORG,spacy_ner
ENT_19870526038729A_0,19870526038729A,RUNWAY,ORG,spacy_ner
ENT_19870531023049I_0,19870531023049I,NOSE,ORG,spacy_ner
ENT_19870531023049I_0,19870531023049I,DEPARTED,ORG,spacy_ner
ENT_19870603052279I_0,19870603052279I,ON ROLLOUT,ORG,spacy_ner
ENT_19870603052279I_0,19870603052279I,DISCHARGED,PERSON,spacy_ner
ENT_19870603052279I_0,19870603052279I,ALTERNATOR,ORG,spacy_ner
ENT_19870618066619I_0,19870618066619I,CLIMB,GPE,spacy_ner
ENT_19870611033109I_0,19870611033109I,COWLING,PERSON,spacy_ner
ENT_19870425011409A_0,19870425011409A,DEPARTED RUNWAY,ORG,spacy_ner
ENT_19870530033019I_0,19870530033019I,GEAR,ORG,spacy_ner
ENT_19870530033019I_0,19870530033019I,ON ROLLOUT,ORG,spacy_ner
ENT_19870702039209I_0,19870702039209I,ON GROUND,ORG,spacy_ner
ENT_19870629043809I_0,19870629043809I,COW,ORG,spacy_ner
ENT_19870607082499A_0,19870607082499A,ELEVATORS,ORG,spacy_ner
ENT_19870607082499A_0,19870607082499A,GLIDER PITCHED,ORG,spacy_ner
ENT_19870607082499A_0,19870607082499A,HIT GROUND BOUNCED,ORG,spacy_ner
ENT_19870607082499A_0,19870607082499A,150FT,ORG,spacy_ner
ENT_19870613031919A_0,19870613031919A,UNHOOKED,ORG,spacy_ner
ENT_19870613031919A_0,19870613031919A,COLLIDED WITH GROUND,ORG,spacy_ner
ENT_19870623037749I_0,19870623037749I,COWLING,PERSON,spacy_ner
ENT_19870623037749I_0,19870623037749I,COWLING,PERSON,spacy_ner
ENT_19870601035769I_0,19870601035769I,FUEL WAS EXHAUSTED DURING A LOCAL,ORG,spacy_ner
ENT_19870601035769I_0,19870601035769I,INADVERTENTLY,GPE,spacy_ner
ENT_19870624041889I_0,19870624041889I,ON TAKEOFF ROLL,ORG,spacy_ner
ENT_19870628027549A_0,19870628027549A,LOST POWER ON CLIMBOUT,ORG,spacy_ner
ENT_19870628027549A_0,19870628027549A,CRASHED,ORG,spacy_ner
ENT_19870708032579A_0,19870708032579A,OUT.CRASHED,ORG,spacy_ner
ENT_19870621062679A_0,19870621062679A,30,CARDINAL,spacy_ner
ENT_19870621062679A_0,19870621062679A,RUNWAY,ORG,spacy_ner
ENT_19870621062679A_0,19870621062679A,RETRACTED AND AIRCRAFT MUSHED,ORG,spacy_ner
ENT_19870523018729A_0,19870523018729A,CANOPY,ORG,spacy_ner
ENT_19870523018729A_0,19870523018729A,ON CLIMBOUT CAUSING AN UNCONTROLLED GROUND COLLISION,ORG,spacy_ner
ENT_19870606018859A_0,19870606018859A,MAG,ORG,spacy_ner
ENT_19870606018859A_0,19870606018859A,ONE,CARDINAL,spacy_ner
ENT_19870606018859A_0,19870606018859A,MAG,ORG,spacy_ner
ENT_19870618043669I_0,19870618043669I,ENGINES,ORG,spacy_ner
ENT_19870425026649I_0,19870425026649I,THE AIRCRAFT RAN OFF,ORG,spacy_ner
ENT_19870616020729A_0,19870616020729A,IMPACTED,ORG,spacy_ner
ENT_19870616020729A_0,19870616020729A,RUNWAY,ORG,spacy_ner
ENT_19870421060899A_0,19870421060899A,HELICOPTER IMPACTED,PERSON,spacy_ner
ENT_19870421060899A_0,19870421060899A,PRIOR DAMAGE IGNORED,PERSON,spacy_ner
ENT_19870713037399A_0,19870713037399A,FLOATS,PERSON,spacy_ner
ENT_19870623069389I_0,19870623069389I,PLACARDED,PERSON,spacy_ner
ENT_19870623069389I_0,19870623069389I,LOGS,ORG,spacy_ner
ENT_19870619020899A_0,19870619020899A,THE AIRCRAFT FLIPPED OVER ON LANDING,ORG,spacy_ner
ENT_19870619020899A_0,19870619020899A,ONE,CARDINAL,spacy_ner
ENT_19870706038459I_0,19870706038459I,COWLING,PERSON,spacy_ner
ENT_19870622055261A_0,19870622055261A,747,CARDINAL,spacy_ner
ENT_19870622055261A_0,19870622055261A,BRAKE,ORG,spacy_ner
ENT_19870511028879I_0,19870511028879I,LEAK,PERSON,spacy_ner
ENT_19870508079639A_0,19870508079639A,RUNWAY,ORG,spacy_ner
ENT_19870508079639A_0,19870508079639A,YOKE,GPE,spacy_ner
ENT_19870612037629I_0,19870612037629I,NOSE,ORG,spacy_ner
ENT_19870612037629I_0,19870612037629I,THE AIRCRAFT LANDED,ORG,spacy_ner
ENT_19870501023399I_0,19870501023399I,CANOPY,ORG,spacy_ner
ENT_19870501023399I_0,19870501023399I,GEAR,ORG,spacy_ner
ENT_19870701064169I_0,19870701064169I,GEAR,ORG,spacy_ner
ENT_19870701064169I_0,19870701064169I,ON TAKEOFF ROLL,ORG,spacy_ner
ENT_19870701064169I_0,19870701064169I,BRF,ORG,spacy_ner
ENT_19870507025679I_0,19870507025679I,VEERED,ORG,spacy_ner
ENT_19871031061469A_0,19871031061469A,ON LANDING,ORG,spacy_ner
ENT_19871031061469A_0,19871031061469A,RAN,ORG,spacy_ner
ENT_19871031061469A_0,19871031061469A,RUNWAY,ORG,spacy_ner
ENT_19871031061469A_0,19871031061469A,MUD,ORG,spacy_ner
ENT_19871031061469A_0,19871031061469A,FLIPPED OVER.PILOT,ORG,spacy_ner
ENT_19870922059019A_0,19870922059019A,THE ELECTRIC AUX PUMP,ORG,spacy_ner
ENT_19870922059019A_0,19870922059019A,DITCHED,GPE,spacy_ner
ENT_19870922059019A_0,19870922059019A,OCEAN,GPE,spacy_ner
ENT_19870927068249I_0,19870927068249I,CANOPY,ORG,spacy_ner
ENT_19870927068249I_0,19870927068249I,CANOPY,ORG,spacy_ner
ENT_19870816045699A_0,19870816045699A,BEGAN,PERSON,spacy_ner
ENT_19870919066179I_0,19870919066179I,RUNWAY,ORG,spacy_ner
ENT_19870726046199I_0,19870726046199I,ON A ROAD,ORG,spacy_ner
ENT_19870726046199I_0,19870726046199I,THE CARBURETOR BOWL,ORG,spacy_ner
ENT_19871027060859A_0,19871027060859A,ELECTRIC POWER LOST,ORG,spacy_ner
ENT_19871027060859A_0,19871027060859A,STRUCK POWER POLE,ORG,spacy_ner
ENT_19871101065959I_0,19871101065959I,SEAT,ORG,spacy_ner
ENT_19871101065959I_0,19871101065959I,SLIPPED,NORP,spacy_ner
ENT_19871014062899I_0,19871014062899I,CFI TURNED BOOST PUMP,ORG,spacy_ner
ENT_19871016063669I_0,19871016063669I,RUNWAY,ORG,spacy_ner
ENT_19871016063669I_0,19871016063669I,FILLER CAP LOOSE,ORG,spacy_ner
ENT_19870816056669A_0,19870816056669A,SLATS,ORG,spacy_ner
ENT_19870816056669A_0,19870816056669A,FLAPS EXTENDED,PERSON,spacy_ner
ENT_19870813057749I_0,19870813057749I,ENGINES FLAMED OUT,ORG,spacy_ner
ENT_19870813057749I_0,19870813057749I,INLET HEAT,ORG,spacy_ner
ENT_19870926079129A_0,19870926079129A,OVERHEATED,ORG,spacy_ner
ENT_19870926079129A_0,19870926079129A,BOUNCED,ORG,spacy_ner
ENT_19870926079129A_0,19870926079129A,HIT A CATTLE GUARD,ORG,spacy_ner
ENT_19870826056929I_0,19870826056929I,FRONT,ORG,spacy_ner
ENT_19871003063299I_0,19871003063299I,RECURRENCE,PERSON,spacy_ner
ENT_19871024060409A_0,19871024060409A,TREE,ORG,spacy_ner
ENT_19871015063099I_0,19871015063099I,TOWBAR,ORG,spacy_ner
ENT_19871004058539A_0,19871004058539A,COLLIDED,ORG,spacy_ner
ENT_19871004058539A_0,19871004058539A,TERRAIN,ORG,spacy_ner
ENT_19871102072099I_0,19871102072099I,SOLO STUDENT LOST DIRECTIONAL CONTROL DURING ATTEMPTED TAKEOFF,ORG,spacy_ner
ENT_19871102072099I_0,19871102072099I,RUNWAY,ORG,spacy_ner
ENT_19870913051689A_0,19870913051689A,DIRT,GPE,spacy_ner
ENT_19870913051689A_0,19870913051689A,11,CARDINAL,spacy_ner
ENT_19870816062719I_0,19870816062719I,HOUSE,ORG,spacy_ner
ENT_19871011071849I_0,19871011071849I,RAN,ORG,spacy_ner
ENT_19880113000529A_0,19880113000529A,UNDETECTED,ORG,spacy_ner
ENT_19871119066679A_0,19871119066679A,HIDDEN TIE,ORG,spacy_ner
ENT_19871119066679A_0,19871119066679A,TIE DOWNS,ORG,spacy_ner
ENT_19871119066679A_0,19871119066679A,IMPROPER,ORG,spacy_ner
ENT_19871107078069I_0,19871107078069I,CLIMBOUT,ORG,spacy_ner
ENT_19871119073859I_0,19871119073859I,ON ROLLOUT DUE TO AN,ORG,spacy_ner
ENT_19871119073859I_0,19871119073859I,BRAKE,ORG,spacy_ner
ENT_19880221033719A_0,19880221033719A,RUNWAY,ORG,spacy_ner
ENT_19880313034389I_0,19880313034389I,RETURNED.,ORG,spacy_ner
ENT_19880313034389I_0,19880313034389I,OVERLOOKED,PERSON,spacy_ner
ENT_19880120019019I_0,19880120019019I,MUD,ORG,spacy_ner
ENT_19880120019019I_0,19880120019019I,BLAMED SEAT SLIPPED BACK,ORG,spacy_ner
ENT_19880216002609A_0,19880216002609A,TAIL ROTOR ASSEMBLY BROKE OFF,ORG,spacy_ner
ENT_19871224078969I_0,19871224078969I,MAGS,PERSON,spacy_ner
ENT_19871224078969I_0,19871224078969I,GEAR,ORG,spacy_ner
ENT_19871108072409I_0,19871108072409I,GEAR,ORG,spacy_ner
ENT_19871108072409I_0,19871108072409I,GEAR LIGHT OUT OF ADJUSTMENT,ORG,spacy_ner
ENT_19880303054509I_0,19880303054509I,ICING,ORG,spacy_ner
ENT_19880303054509I_0,19880303054509I,ENGINES,ORG,spacy_ner
ENT_19871112077979I_0,19871112077979I,CORE COWL SEPARATED,ORG,spacy_ner
ENT_19880203043929I_0,19880203043929I,COWLING,PERSON,spacy_ner
ENT_19880203043929I_0,19880203043929I,DEPARTED,ORG,spacy_ner
ENT_19880209002149A_0,19880209002149A,UNFASTENED BELT TO,PRODUCT,spacy_ner
ENT_19880209002149A_0,19880209002149A,JAMMED,PERSON,spacy_ner
ENT_19880209002149A_0,19880209002149A,LOST CONTROL OF AIRCRAFT,ORG,spacy_ner
ENT_19871124073879I_0,19871124073879I,TWO,CARDINAL,spacy_ner
ENT_19871124073879I_0,19871124073879I,INOPERATIVE,ORG,spacy_ner
ENT_19880120000999A_0,19880120000999A,SERVOS,ORG,spacy_ner
ENT_19880129071209I_0,19880129071209I,ENGINES FLAMED OUT ON,ORG,spacy_ner
ENT_19880129071209I_0,19880129071209I,TOUCHDOWN,GPE,spacy_ner
ENT_19880311014089I_0,19880311014089I,FILL DIPSTICK PROTRUDING,ORG,spacy_ner
ENT_19871117077809I_0,19871117077809I,SHAFT COUPLING BOLTS WERE LOOSE,ORG,spacy_ner
ENT_19880108041599I_0,19880108041599I,PUT ON DEICE,ORG,spacy_ner
ENT_19871212080219I_0,19871212080219I,RUNWAY,ORG,spacy_ner
ENT_19880213002489A_0,19880213002489A,VEERED,ORG,spacy_ner
ENT_19880213002489A_0,19880213002489A,ADVISE,ORG,spacy_ner
ENT_19871205069159A_0,19871205069159A,CLIMBOUT,ORG,spacy_ner
ENT_19880104000179A_0,19880104000179A,LOST CONTROL ON CLIMB-OUT,ORG,spacy_ner
ENT_19880104000179A_0,19880104000179A,VERTICAL.INDICATES PILOT,PRODUCT,spacy_ner
ENT_19880221003319A_0,19880221003319A,CLIMBOUT,ORG,spacy_ner
ENT_19880221003319A_0,19880221003319A,DITCHED IN A CREEK,ORG,spacy_ner
ENT_19871211075169A_0,19871211075169A,ROUGH ENGINE ON CLIMBOUT,ORG,spacy_ner
ENT_19871211075169A_0,19871211075169A,ON CITY STREET,FAC,spacy_ner
ENT_19871211075169A_0,19871211075169A,SPARK,ORG,spacy_ner
ENT_19880304005859A_0,19880304005859A,ENGINES,ORG,spacy_ner
ENT_19880304005859A_0,19880304005859A,CLIMBOUT,ORG,spacy_ner
ENT_19880304005859A_0,19880304005859A,FUEL SELECTORS,ORG,spacy_ner
ENT_19880304005859A_0,19880304005859A,ON INBOARD EMPTY,ORG,spacy_ner
ENT_19880304005859A_0,19880304005859A,TANKS,GPE,spacy_ner
ENT_19880304005859A_0,19880304005859A,OUTBOARD,ORG,spacy_ner
ENT_19880624064609A_0,19880624064609A,RAN OFF END,ORG,spacy_ner
ENT_19880624064609A_0,19880624064609A,RUNWAY,ORG,spacy_ner
ENT_19880324019949I_0,19880324019949I,ICING,ORG,spacy_ner
ENT_19880324019949I_0,19880324019949I,RAN,ORG,spacy_ner
ENT_19880324019949I_0,19880324019949I,DIRT ROAD,PERSON,spacy_ner
ENT_19880623040369I_0,19880623040369I,CLIMBOUT,ORG,spacy_ner
ENT_19880623040369I_0,19880623040369I,ON A HIGHWAY,ORG,spacy_ner
ENT_19880623040369I_0,19880623040369I,COVERS.TOOK,PRODUCT,spacy_ner
ENT_19880623040529I_0,19880623040529I,A FLOOD CHANNEL,ORG,spacy_ner
ENT_19880410036529A_0,19880410036529A,FIRE ERUPTED,ORG,spacy_ner
ENT_19880410036529A_0,19880410036529A,POOLING,PERSON,spacy_ner
ENT_19880410036529A_0,19880410036529A,IGNITED,ORG,spacy_ner
ENT_19880406036069I_0,19880406036069I,BRAKE,ORG,spacy_ner
ENT_19880406036069I_0,19880406036069I,LEAK,PERSON,spacy_ner
ENT_19880422066369I_0,19880422066369I,ATC EQUIPMENT SHOWED,ORG,spacy_ner
ENT_19880509021299I_0,19880509021299I,RETURNED,PERSON,spacy_ner
ENT_19880603044859A_0,19880603044859A,MALL,FAC,spacy_ner
ENT_19880512015169A_0,19880512015169A,CLIMBOUT,ORG,spacy_ner
ENT_19880711027479A_0,19880711027479A,KINKED,ORG,spacy_ner
ENT_19880909038109A_0,19880909038109A,BEGAN,PERSON,spacy_ner
ENT_19880909038109A_0,19880909038109A,RAN OFF END,ORG,spacy_ner
ENT_19880909038109A_0,19880909038109A,RUNWAY,ORG,spacy_ner
